state,session,chamber,bill_id,date,action,actor,type
ak,28,lower,HB 135,2014-04-12 00:00:00,Read the second time,upper,bill:reading:2
ak,28,lower,HB 135,2014-04-12 00:00:00,ADVANCED TO THIRD READING UNAN CONSENT,upper,other
ak,28,lower,HB 135,2014-04-12 00:00:00,Read the third time HB 135,upper,bill:reading:3
ak,28,lower,HB 135,2014-04-12 00:00:00,"CROSS SPONSOR(S): FRENCH, DYSON, FAIRCLOUGH, BISHOP, GIESSEL, MEYER, DUNLEAVY,",upper,other
ak,28,lower,HB 135,2014-04-12 00:00:00,MICCICHE,upper,other
ak,28,lower,HB 135,2014-04-12 00:00:00,PASSED Y20 N-,upper,bill:passed
ak,28,lower,HB 135,2014-04-12 00:00:00,"RETURN TO (H), TRANSMIT TO GOV NEXT",upper,other
ak,28,lower,HB 135,2014-04-12 00:00:00,VERSION: HB 135,upper,other
ak,28,lower,HB 135,2014-06-12 00:00:00,3:27 PM 6/12 Transmitted to Governor,lower,governor:received
ak,28,lower,HB 135,2014-06-20 00:00:00,Signed into law 6/18 CHAPTER 39 SLA 14,lower,governor:signed
ak,28,lower,HB 135,2014-06-20 00:00:00,EFFECTIVE DATE(S) OF LAW 9/16/14,lower,other
ak,28,lower,HB 136,2013-02-22 00:00:00,Read the first time - REFERRALS,lower,bill:introduced|bill:reading:1
ak,28,lower,HB 136,2013-02-22 00:00:00,Referred to Finance,lower,committee:referred
ak,28,lower,HB 136,2013-02-22 00:00:00,Referred to Finance,lower,committee:referred
ak,28,lower,HB 136,2013-04-06 00:00:00,"Cosponsors added: T.WILSON, COSTELLO, GATTIS",lower,other
ak,28,lower,HB 137,2013-02-22 00:00:00,Read the first time - REFERRALS,lower,bill:introduced|bill:reading:1
ak,28,lower,HB 137,2013-02-22 00:00:00,Referred to Resources and Finance,lower,committee:referred
ak,28,lower,HB 137,2013-02-22 00:00:00,Referred to Resources,lower,committee:referred
ak,28,lower,HB 137,2014-03-17 00:00:00,WITHDRAWN BY SPONSOR,lower,other
ak,28,lower,HB 138,2013-02-22 00:00:00,Read the first time - REFERRALS,lower,bill:introduced|bill:reading:1
ak,28,lower,HB 138,2013-02-22 00:00:00,Referred to Education,lower,committee:referred
ak,28,lower,HB 138,2013-03-01 00:00:00,EDC RPT 4DP 2NR,lower,other
ak,28,lower,HB 138,2013-03-01 00:00:00,"EDC Do Pass: REINBOLD, LEDOUX, P.WILSON, GATTIS",lower,committee:passed
ak,28,lower,HB 138,2013-03-01 00:00:00,"EDC No Recommendation: SEATON, DRUMMOND",lower,other
ak,28,lower,HB 138,2013-03-01 00:00:00,Fiscal Note 1: No fiscal impact (Education and Early Development),lower,other
ak,28,lower,HB 138,2013-03-01 00:00:00,"Cosponsors added: REINBOLD, GATTIS",lower,other
ak,28,lower,HB 138,2013-03-22 00:00:00,Cosponsors added: FEIGE,lower,other
ak,28,lower,HB 138,2013-04-02 00:00:00,RULES TO CALENDAR 4/2/2013,lower,other
ak,28,lower,HB 138,2013-04-02 00:00:00,Read the second time,lower,bill:reading:2
ak,28,lower,HB 138,2013-04-02 00:00:00,ADVANCED TO THIRD READING UNAN CONSENT,lower,other
ak,28,lower,HB 138,2013-04-02 00:00:00,Read the third time HB 138,lower,bill:reading:3
ak,28,lower,HB 138,2013-04-02 00:00:00,PASSED Y32 N7 E1,lower,bill:passed
ak,28,lower,HB 138,2013-04-02 00:00:00,"Cosponsors added: JOHNSON, T.WILSON, GARA, COSTELLO",lower,other
ak,28,lower,HB 138,2013-04-02 00:00:00,TRANSMITTED TO (S),lower,other
ak,28,lower,HB 138,2013-04-02 00:00:00,VERSION: HB 138,lower,other
ak,28,lower,HB 138,2013-04-03 00:00:00,Read the first time - REFERRALS,upper,bill:introduced|bill:reading:1
ak,28,lower,HB 138,2013-04-03 00:00:00,Referred to Education,upper,committee:referred
ak,28,lower,HB 138,2013-04-03 00:00:00,Referred to Education,upper,committee:referred
ak,28,lower,HB 139,2013-02-22 00:00:00,Read the first time - REFERRALS,lower,bill:introduced|bill:reading:1
ak,28,lower,HB 139,2013-02-22 00:00:00,Referred to State Affairs and Judiciary,lower,committee:referred
ak,28,lower,HB 139,2013-02-22 00:00:00,Referred to State Affairs,lower,committee:referred
ak,28,lower,HB 139,2013-04-04 00:00:00,Cosponsors added: KREISS-TOMKINS,lower,other
ak,28,lower,HB 139,2014-01-27 00:00:00,PRIME SPONSOR CHANGED: JOSEPHSON REPLACED KERTTULA,lower,other
ak,28,lower,HB 139,2014-01-27 00:00:00,FIRST COSPONSOR(S): KERTTULA,lower,other
ak,28,lower,HB 139,2014-01-27 00:00:00,BILL REPRINTED 1/27/14,lower,other
ak,28,lower,HB 139,2014-03-05 00:00:00,Cosponsors added: MUNOZ,lower,other
ak,28,lower,HB 139,2014-03-10 00:00:00,"Cosponsors added: GARA, KITO III",lower,other
ak,28,lower,HB 139,2014-03-12 00:00:00,Cosponsors added: NAGEAK,lower,other
ak,28,lower,HB 139,2014-04-16 00:00:00,Cosponsors added: HOLMES,lower,other
ak,28,lower,HB 14,2013-01-07 00:00:00,Prefile released,lower,other
ak,28,lower,HB 14,2013-01-16 00:00:00,Read the first time - REFERRALS,lower,bill:introduced|bill:reading:1
ak,28,lower,HB 14,2013-01-16 00:00:00,"L&C, JUD",lower,other
ak,28,lower,HB 14,2013-01-16 00:00:00,Referred to Labor & Commerce,lower,committee:referred
ak,28,lower,HB 140,2013-02-22 00:00:00,Read the first time - REFERRALS,lower,bill:introduced|bill:reading:1
ak,28,lower,HB 140,2013-02-22 00:00:00,Referred to Judiciary,lower,committee:referred
ak,28,lower,HB 140,2013-02-27 00:00:00,Cosponsors added: HUGHES,lower,other
ak,28,lower,HB 140,2013-03-01 00:00:00,"Cosponsors added: HERRON, LEDOUX, HIGGINS",lower,other
ak,28,lower,HB 140,2013-03-04 00:00:00,Cosponsors added: THOMPSON,lower,other
ak,28,lower,HB 140,2013-03-22 00:00:00,Cosponsors added: GARA,lower,other
ak,28,lower,HB 140,2013-04-09 00:00:00,JUD RPT CS(JUD) 5DP 1NR,lower,other
ak,28,lower,HB 140,2013-04-09 00:00:00,"JUD Do Pass: PRUITT, FOSTER, LEDOUX, LYNN, KELLER",lower,committee:passed
ak,28,lower,HB 140,2013-04-09 00:00:00,JUD No Recommendation: GRUENBERG,lower,other
ak,28,lower,HB 140,2013-04-09 00:00:00,FN1: INDETERMINATE(GOV/VARIOUS DEPTS),lower,other
ak,28,lower,HB 140,2013-04-09 00:00:00,FIN REFERRAL ADDED AFTER JUD,lower,other
ak,28,lower,HB 140,2014-03-12 00:00:00,Cosponsors added: COSTELLO,lower,other
ak,28,lower,HB 140,2014-03-13 00:00:00,"Cosponsors added: NEUMAN, T.WILSON, OLSON",lower,other
ak,28,lower,HB 140,2014-03-24 00:00:00,Cosponsors added: KELLER,lower,other
ak,28,lower,HB 140,2014-03-25 00:00:00,FIN RPT CS(FIN) NT 10DP,lower,other
ak,28,lower,HB 140,2014-03-25 00:00:00,"FIN Do Pass: NEUMAN, THOMPSON, EDGMON, MUNOZ, GARA, HOLMES, T.WILSON, COSTELLO, STOLTZE,",lower,committee:passed
ak,28,lower,HB 140,2014-03-25 00:00:00,AUSTERMAN,lower,other
ak,28,lower,HB 140,2014-03-25 00:00:00,FN2: INDETERMINATE(GOV/VARIOUS DEPTS),lower,other
ak,28,lower,HB 140,2014-03-28 00:00:00,RULES TO CALENDAR 3/28/2014,lower,other
ak,28,lower,HB 140,2014-03-28 00:00:00,Read the second time,lower,bill:reading:2
ak,28,lower,HB 140,2014-03-28 00:00:00,FIN CS ADOPTED UNAN CONSENT,lower,other
ak,28,lower,HB 140,2014-03-28 00:00:00,ADVANCED TO THIRD READING 3/31 CALENDAR,lower,other
ak,28,lower,HB 140,2014-03-28 00:00:00,"Cosponsors added: LYNN, TARR",lower,other
ak,28,lower,HB 140,2014-03-31 00:00:00,Read the third time CSHB 140(FIN),lower,bill:reading:3
ak,28,lower,HB 140,2014-03-31 00:00:00,RETURN TO SECOND FOR AM 2 UNAN CONSENT,lower,other
ak,28,lower,HB 140,2014-03-31 00:00:00,AM NO 2 ADOPTED UNAN CONSENT,lower,other
ak,28,lower,HB 140,2014-03-31 00:00:00,PASSED Y37 E3,lower,bill:passed
ak,28,lower,HB 140,2014-03-31 00:00:00,COSPONSOR REMOVED: P.WILSON,lower,other
ak,28,lower,HB 140,2014-03-31 00:00:00,"Cosponsors added: ISAACSON, KAWASAKI",lower,other
ak,28,lower,HB 140,2014-03-31 00:00:00,TRANSMITTED TO (S),lower,other
ak,28,lower,HB 140,2014-03-31 00:00:00,VERSION: CSHB 140(FIN) AM,lower,other
ak,28,lower,HB 140,2014-04-02 00:00:00,Read the first time - REFERRALS,upper,bill:introduced|bill:reading:1
ak,28,lower,HB 140,2014-04-02 00:00:00,Referred to Judiciary and Finance,upper,committee:referred
ak,28,lower,HB 140,2014-04-17 00:00:00,JUD RPT SCS 2DP 2NR SAME TITLE,upper,other
ak,28,lower,HB 140,2014-04-17 00:00:00,"JUD Do Pass: MCGUIRE, DYSON",upper,committee:passed
ak,28,lower,HB 140,2014-04-17 00:00:00,"JUD No Recommendation: COGHILL, WIELECHOWSKI",upper,other
ak,28,lower,HB 140,2014-04-17 00:00:00,Fiscal Note 3: Indeterminate fiscal impact (Governor's Office),upper,other
ak,28,lower,HB 140,2014-04-17 00:00:00,Fiscal Note 4: (Natural Resources),upper,other
ak,28,lower,HB 140,2014-04-17 00:00:00,Fiscal Note 5: (Environmental Conservation ),upper,other
ak,28,lower,HB 140,2014-04-17 00:00:00,"Fiscal Note 6: (Commerce, Community & Economic Development)",upper,other
ak,28,lower,HB 140,2014-04-20 00:00:00,FIN RPT SCS(JUD) 2DP 2NR 2AM,upper,other
ak,28,lower,HB 140,2014-04-20 00:00:00,"FIN Do Pass: FAIRCLOUGH, DUNLEAVY",upper,committee:passed
ak,28,lower,HB 140,2014-04-20 00:00:00,"FIN No Recommendation: MEYER, BISHOP",upper,other
ak,28,lower,HB 140,2014-04-20 00:00:00,"FIN Amend: OLSON, HOFFMAN",upper,other
ak,28,lower,HB 140,2014-04-20 00:00:00,Fiscal Note 4: (Natural Resources),upper,other
ak,28,lower,HB 140,2014-04-20 00:00:00,FN7: (S.FIN/DEC),upper,other
ak,28,lower,HB 140,2014-04-20 00:00:00,FN8: ZERO(S.FIN/GOV),upper,other
ak,28,lower,HB 140,2014-04-20 00:00:00,FN9: (S.FIN/CED),upper,other
ak,28,lower,HB 140,2014-04-20 00:00:00,RULES TO CALENDAR 4/20/2014,upper,other
ak,28,lower,HB 140,2014-04-20 00:00:00,Read the second time,upper,bill:reading:2
ak,28,lower,HB 140,2014-04-20 00:00:00,JUD SCS ADOPTED UNAN CONSENT,upper,other
ak,28,lower,HB 140,2014-04-20 00:00:00,ADVANCED TO THIRD READING UNAN CONSENT,upper,other
ak,28,lower,HB 140,2014-04-20 00:00:00,Read the third time SCS CSHB 140(JUD),upper,bill:reading:3
ak,28,lower,HB 140,2014-04-20 00:00:00,CROSS SPONSOR(S): MCGUIRE,upper,other
ak,28,lower,HB 140,2014-04-20 00:00:00,PASSED Y16 N4,upper,bill:passed
ak,28,lower,HB 140,2014-04-20 00:00:00,TRANSMITTED TO (H) AS AMENDED,upper,other
ak,28,lower,HB 140,2014-04-20 00:00:00,VERSION: SCS CSHB 140(JUD),upper,other
ak,28,lower,HB 140,2014-04-20 00:00:00,CONCUR MESSAGE READ,lower,other
ak,28,lower,HB 140,2014-04-20 00:00:00,HELD UNDER UNFINISHED BUSINESS,lower,other
ak,28,lower,HB 140,2014-04-21 00:00:00,CONSIDER CONCUR MESSAGE,lower,other
ak,28,lower,HB 140,2014-04-21 00:00:00,CONCUR AM OF (S) Y40,lower,other
ak,28,lower,HB 140,2014-04-21 00:00:00,Cosponsors added: TUCK,lower,other
ak,28,lower,HB 140,2014-09-19 00:00:00,LEG FINANCE APPROPRIATION MESSAGE 5/14/14,upper,other
ak,28,lower,HB 140,2014-05-15 00:00:00,LEG FINANCE APPROPRIATION MESSAGE 5/14/14,lower,other
ak,28,lower,HB 140,2014-05-15 00:00:00,FN(S) ATTACHED TO APPROP. BILL HB 266,lower,other
ak,28,lower,HB 140,2014-05-15 00:00:00,Fiscal Note 4: (Natural Resources),lower,other
ak,28,lower,HB 140,2014-05-15 00:00:00,FN7: (S.FIN/DEC),lower,other
ak,28,lower,HB 140,2014-05-15 00:00:00,FN9: (S.FIN/CED),lower,other
ak,28,lower,HB 140,2014-07-14 00:00:00,10:30 AM 7/14 Transmitted to Governor,lower,governor:received
ak,28,lower,HB 140,2014-07-17 00:00:00,Signed into law 7/16 CHAPTER 87 SLA 14,lower,governor:signed
ak,28,lower,HB 140,2014-07-17 00:00:00,EFFECTIVE DATE(S) OF LAW 10/14/14,lower,other
ak,28,lower,HB 141,2013-02-25 00:00:00,Read the first time - REFERRALS,lower,bill:introduced|bill:reading:1
ak,28,lower,HB 141,2013-02-25 00:00:00,L&C,lower,other
ak,28,lower,HB 141,2014-02-05 00:00:00,L&C RPT 5DP 1NR,lower,other
ak,28,lower,HB 141,2014-02-05 00:00:00,"L&C Do Pass: MILLETT, HERRON, REINBOLD, SADDLER, OLSON",lower,committee:passed
ak,28,lower,HB 141,2014-02-05 00:00:00,L&C No Recommendation: JOSEPHSON,lower,other
ak,28,lower,HB 141,2014-02-05 00:00:00,Fiscal Note 1: No fiscal impact (Labor and Workforce Development),lower,other
ak,28,lower,HB 141,2014-02-10 00:00:00,RULES TO CALENDAR 2/10/2014,lower,other
ak,28,lower,HB 141,2014-02-10 00:00:00,Read the second time,lower,bill:reading:2
ak,28,lower,HB 141,2014-02-10 00:00:00,ADVANCED TO THIRD READING UNAN CONSENT,lower,other
ak,28,lower,HB 141,2014-02-10 00:00:00,Read the third time HB 141,lower,bill:reading:3
ak,28,lower,HB 141,2014-02-10 00:00:00,PASSED Y36 E3 V1,lower,bill:passed
ak,28,lower,HB 141,2014-02-10 00:00:00,EFFECTIVE DATE(S) SAME AS PASSAGE,lower,other
ak,28,lower,HB 141,2014-02-10 00:00:00,TRANSMITTED TO (S),lower,other
ak,28,lower,HB 141,2014-02-10 00:00:00,VERSION: HB 141,lower,other
ak,28,lower,HB 141,2014-02-12 00:00:00,Read the first time - REFERRALS,upper,bill:introduced|bill:reading:1
ak,28,lower,HB 141,2014-02-12 00:00:00,L&C,upper,other
ak,28,lower,HB 141,2014-04-09 00:00:00,L&C RPT 3DP,upper,other
ak,28,lower,HB 141,2014-04-09 00:00:00,"L&C Do Pass: DUNLEAVY, STEDMAN, MICCICHE",upper,committee:passed
ak,28,lower,HB 141,2014-04-09 00:00:00,Fiscal Note 1: No fiscal impact (Labor and Workforce Development),upper,other
ak,28,lower,HB 141,2014-04-19 00:00:00,RULES TO 1ST SUP CALENDAR 4/19/14,upper,other
ak,28,lower,HB 141,2014-04-19 00:00:00,NOT TAKEN UP 4/19 - ON 4/20 CALENDAR,upper,other
ak,28,lower,HB 141,2014-04-20 00:00:00,Read the second time,upper,bill:reading:2
ak,28,lower,HB 141,2014-04-20 00:00:00,ADVANCED TO THIRD READING UNAN CONSENT,upper,other
ak,28,lower,HB 141,2014-04-20 00:00:00,Read the third time HB 141,upper,bill:reading:3
ak,28,lower,HB 141,2014-04-20 00:00:00,PASSED Y20 N-,upper,bill:passed
ak,28,lower,HB 141,2014-04-20 00:00:00,EFFECTIVE DATE(S) SAME AS PASSAGE,upper,other
ak,28,lower,HB 141,2014-04-20 00:00:00,"RETURN TO (H), TRANSMIT TO GOV NEXT",upper,other
ak,28,lower,HB 141,2014-04-20 00:00:00,VERSION: HB 141,upper,other
ak,28,lower,HB 141,2014-05-22 00:00:00,MANIFEST ERROR(S),lower,other
ak,28,lower,HB 141,2014-06-23 00:00:00,11:52 AM 6/23 Transmitted to Governor,lower,governor:received
ak,28,lower,HB 141,2014-06-24 00:00:00,Signed into law 6/23 CHAPTER 55 SLA 14,lower,governor:signed
ak,28,lower,HB 141,2014-06-24 00:00:00,EFFECTIVE DATE(S) OF LAW SEE CHAPTER,lower,other
ak,28,lower,HB 142,2013-02-25 00:00:00,Read the first time - REFERRALS,lower,bill:introduced|bill:reading:1
ak,28,lower,HB 142,2013-02-25 00:00:00,Referred to Education and Finance,lower,committee:referred
ak,28,lower,HB 142,2013-03-15 00:00:00,EDC RPT CS(EDC) NT 5DP 1NR,lower,other
ak,28,lower,HB 142,2013-03-15 00:00:00,"EDC Do Pass: LEDOUX, P.WILSON, SEATON, REINBOLD, GATTIS",lower,committee:passed
ak,28,lower,HB 142,2013-03-15 00:00:00,EDC No Recommendation: SADDLER,lower,other
ak,28,lower,HB 142,2013-03-15 00:00:00,Fiscal Note 1: (Education and Early Development),lower,other
ak,28,lower,HB 142,2013-03-15 00:00:00,Referred to Finance,lower,committee:referred
ak,28,lower,HB 143,2013-02-27 00:00:00,Read the first time - REFERRALS,lower,bill:introduced|bill:reading:1
ak,28,lower,HB 143,2013-02-27 00:00:00,Referred to Fisheries and Finance,lower,committee:referred
ak,28,lower,HB 143,2013-03-04 00:00:00,Cosponsors added: KREISS-TOMKINS,lower,other
ak,28,lower,HB 143,2013-03-05 00:00:00,Cosponsors added: P.WILSON,lower,other
ak,28,lower,HB 143,2013-03-20 00:00:00,FSH RPT CS(FSH) NT 7DP,lower,other
ak,28,lower,HB 143,2013-03-20 00:00:00,"FSH Do Pass: JOHNSON, FEIGE, HERRON, GATTIS, KREISS-TOMKINS, OLSON, SEATON",lower,committee:passed
ak,28,lower,HB 143,2013-03-20 00:00:00,Fiscal Note 1: (Fish and Game),lower,other
ak,28,lower,HB 143,2013-03-20 00:00:00,Fiscal Note 2: (Labor and Workforce Development),lower,other
ak,28,lower,HB 143,2013-03-20 00:00:00,Cosponsors added: KERTTULA,lower,other
ak,28,lower,HB 143,2014-03-27 00:00:00,FIN RPT CS(FIN) NT 10DP 1NR,lower,other
ak,28,lower,HB 143,2014-03-27 00:00:00,"FIN Do Pass: GUTTENBERG, HOLMES, THOMPSON, MUNOZ, EDGMON, T.WILSON, GARA, COSTELLO,",lower,committee:passed
ak,28,lower,HB 143,2014-03-27 00:00:00,"STOLTZE, AUSTERMAN",lower,other
ak,28,lower,HB 143,2014-03-27 00:00:00,FIN No Recommendation: NEUMAN,lower,other
ak,28,lower,HB 143,2014-03-27 00:00:00,Fiscal Note 3: (Fish and Game),lower,other
ak,28,lower,HB 143,2014-03-27 00:00:00,FN(S) FORTHCOMING,lower,other
ak,28,lower,HB 143,2014-03-28 00:00:00,Fiscal Note 4: (Labor and Workforce Development),lower,other
ak,28,lower,HB 143,2014-04-02 00:00:00,RULES TO CALENDAR 4/2/2014,lower,other
ak,28,lower,HB 143,2014-04-02 00:00:00,Read the second time,lower,bill:reading:2
ak,28,lower,HB 143,2014-04-02 00:00:00,FIN CS ADOPTED UNAN CONSENT,lower,other
ak,28,lower,HB 143,2014-04-02 00:00:00,ADVANCED TO THIRD READING UNAN CONSENT,lower,other
ak,28,lower,HB 143,2014-04-02 00:00:00,Read the third time CSHB 143(FIN),lower,bill:reading:3
ak,28,lower,HB 143,2014-04-02 00:00:00,PASSED Y38 E2,lower,bill:passed
ak,28,lower,HB 143,2014-04-02 00:00:00,EFFECTIVE DATE(S) SAME AS PASSAGE,lower,other
ak,28,lower,HB 143,2014-04-02 00:00:00,TRANSMITTED TO (S),lower,other
ak,28,lower,HB 143,2014-04-02 00:00:00,VERSION: CSHB 143(FIN),lower,other
ak,28,lower,HB 143,2014-04-04 00:00:00,Read the first time - REFERRALS,upper,bill:introduced|bill:reading:1
ak,28,lower,HB 143,2014-04-04 00:00:00,"L&C, FIN",upper,other
ak,28,lower,HB 143,2014-04-15 00:00:00,L&C REFERRAL WAIVED,upper,other
ak,28,lower,HB 143,2014-04-17 00:00:00,FIN RPT 3DP 1DNP 3NR,upper,other
ak,28,lower,HB 143,2014-04-17 00:00:00,"FIN Do Pass: MEYER, FAIRCLOUGH, BISHOP",upper,committee:passed
ak,28,lower,HB 143,2014-04-17 00:00:00,FIN Do Not Pass: DUNLEAVY,upper,committee:failed
ak,28,lower,HB 143,2014-04-17 00:00:00,"FIN No Recommendation: KELLY, HOFFMAN, OLSON",upper,other
ak,28,lower,HB 143,2014-04-17 00:00:00,Fiscal Note 3: (Fish and Game),upper,other
ak,28,lower,HB 143,2014-04-17 00:00:00,Fiscal Note 4: (Labor and Workforce Development),upper,other
ak,28,lower,HB 143,2014-04-21 00:00:00,RULES TO CALENDAR 4/21/2014,upper,other
ak,28,lower,HB 143,2014-04-21 00:00:00,Read the second time,upper,bill:reading:2
ak,28,lower,HB 143,2014-04-21 00:00:00,ADVANCED TO THIRD READING UNAN CONSENT,upper,other
ak,28,lower,HB 143,2014-04-21 00:00:00,Read the third time CSHB 143(FIN),upper,bill:reading:3
ak,28,lower,HB 143,2014-04-21 00:00:00,PASSED Y20 N-,upper,bill:passed
ak,28,lower,HB 143,2014-04-21 00:00:00,EFFECTIVE DATE(S) SAME AS PASSAGE,upper,other
ak,28,lower,HB 143,2014-04-21 00:00:00,"RETURN TO (H), TRANSMIT TO GOV NEXT",upper,other
ak,28,lower,HB 143,2014-04-21 00:00:00,VERSION: CSHB 143(FIN),upper,other
ak,28,lower,HB 143,2014-09-19 00:00:00,LEG FINANCE APPROPRIATION MESSAGE 5/14/14,upper,other
ak,28,lower,HB 143,2014-05-15 00:00:00,LEG FINANCE APPROPRIATION MESSAGE 5/14/14,lower,other
ak,28,lower,HB 143,2014-05-15 00:00:00,FN(S) ATTACHED TO APPROP. BILL HB 266,lower,other
ak,28,lower,HB 143,2014-05-15 00:00:00,Fiscal Note 3: (Fish and Game),lower,other
ak,28,lower,HB 143,2014-07-02 00:00:00,9:55 AM 7/2 Transmitted to Governor,lower,governor:received
ak,28,lower,HB 143,2014-07-11 00:00:00,Signed into law 7/8 CHAPTER 68 SLA 14,lower,governor:signed
ak,28,lower,HB 143,2014-07-11 00:00:00,EFFECTIVE DATE(S) OF LAW 1/1/15,lower,other
ak,28,lower,HB 144,2013-02-27 00:00:00,Read the first time - REFERRALS,lower,bill:introduced|bill:reading:1
ak,28,lower,HB 144,2013-02-27 00:00:00,Referred to State Affairs and Judiciary,lower,committee:referred
ak,28,lower,HB 144,2013-02-27 00:00:00,Referred to State Affairs,lower,committee:referred
ak,28,lower,HB 144,2013-03-01 00:00:00,Cosponsors added: LEDOUX,lower,other
ak,28,lower,HB 144,2013-03-05 00:00:00,Cosponsors added: P.WILSON,lower,other
ak,28,lower,HB 145,2013-02-27 00:00:00,Read the first time - REFERRALS,lower,bill:introduced|bill:reading:1
ak,28,lower,HB 145,2013-02-27 00:00:00,Referred to Resources and Finance,lower,committee:referred
ak,28,lower,HB 145,2013-02-27 00:00:00,Referred to Resources,lower,committee:referred
ak,28,lower,HB 146,2013-02-27 00:00:00,Read the first time - REFERRALS,lower,bill:introduced|bill:reading:1
ak,28,lower,HB 146,2013-02-27 00:00:00,Referred to Transportation,lower,committee:referred
ak,28,lower,HB 146,2013-03-04 00:00:00,"Cosponsors added: MILLETT, THOMPSON, HUGHES, T.WILSON, LEDOUX, PRUITT",lower,other
ak,28,lower,HB 146,2013-03-05 00:00:00,Cosponsors added: P.WILSON,lower,other
ak,28,lower,HB 146,2013-03-20 00:00:00,TRA RPT CS(TRA) 5DP,lower,other
ak,28,lower,HB 146,2013-03-20 00:00:00,"TRA Do Pass: JOHNSON, FEIGE, ISAACSON, GATTIS, P.WILSON",lower,committee:passed
ak,28,lower,HB 146,2013-03-20 00:00:00,Fiscal Note 1: No fiscal impact (Administration),lower,other
ak,28,lower,HB 146,2013-03-20 00:00:00,"Cosponsors added: JOHNSON, FEIGE",lower,other
ak,28,lower,HB 146,2013-04-03 00:00:00,RULES TO CALENDAR 4/3/2013,lower,other
ak,28,lower,HB 146,2013-04-03 00:00:00,Read the second time,lower,bill:reading:2
ak,28,lower,HB 146,2013-04-03 00:00:00,TRA CS ADOPTED UNAN CONSENT,lower,other
ak,28,lower,HB 146,2013-04-03 00:00:00,ADVANCED TO THIRD READING UNAN CONSENT,lower,other
ak,28,lower,HB 146,2013-04-03 00:00:00,Read the third time CSHB 146(TRA),lower,bill:reading:3
ak,28,lower,HB 146,2013-04-03 00:00:00,PASSED Y39 E1,lower,bill:passed
ak,28,lower,HB 146,2013-04-03 00:00:00,EFFECTIVE DATE(S) SAME AS PASSAGE,lower,other
ak,28,lower,HB 146,2013-04-03 00:00:00,"Cosponsors added: JOSEPHSON, KERTTULA, KELLER, GARA, TARR",lower,other
ak,28,lower,HB 146,2013-04-03 00:00:00,TRANSMITTED TO (S),lower,other
ak,28,lower,HB 146,2013-04-03 00:00:00,VERSION: CSHB 146(TRA),lower,other
ak,28,lower,HB 146,2013-04-04 00:00:00,Read the first time - REFERRALS,upper,bill:introduced|bill:reading:1
ak,28,lower,HB 146,2013-04-04 00:00:00,Referred to Transportation,upper,committee:referred
